term,even_xgf,playerId,name,position,teamId,even_xga,pp_xgf,pk_xga
8481167,-0.057986553750646916,8481167.0,Brayden Pachal,D,20,0.0166689347584779,-0.0457381534845387,0.042381324556176776
8481592,-0.058167133402879004,8481592.0,Jakob Pelletier,L,20,-0.07487560495610701,-0.02848532791538282,-0.008748020718517725
8481716,0.08127874120870901,8481716.0,Dmitri Voronkov,L,29,0.07512594063927393,0.12256083837980916,-0.12414730047482712
8482074,-0.02468318761346098,8482074.0,Connor Zary,C,20,-0.09946668640525806,-0.007253555696121822,-0.014946851121441432
8482624,-0.07335694163867879,8482624.0,Daniil Miromanov,D,20,0.0031644248452668265,-0.020915646898713378,0.015134672965831633
8482652,-0.03775537160356603,8482652.0,Walker Duehr,R,20,-0.004367149408859123,-0.00630665450881402,-0.005596879912093793
8482660,0.045402806368084116,8482660.0,Kent Johnson,C,29,-0.04727822142100939,0.10686709514585829,-0.11352112375417935
8482679,-0.004139552364273812,8482679.0,Matt Coronato,R,20,0.05141707730108908,0.05816364759352467,-0.08648360664305776
8482705,0.009668815808067178,8482705.0,Cole Sillinger,C,29,0.026219121208983957,-0.02325590996925866,0.008235136516958688
8484166,-0.05865626140109957,8484166.0,Adam Fantilli,C,29,0.08536158430381229,0.011154997041573743,-0.04599188495909687
8470621,0.0791376618286345,8470621.0,Corey Perry,R,22,0.0323992350424339,0.04390620539431525,-0.0288476762216411
8474565,0.030770848289555914,8474565.0,Alex Pietrangelo,D,54,-0.02751094594383238,-0.10805874342129955,0.039982337935162135
8474641,-0.13272999301703337,8474641.0,Adam Henrique,C,22,0.014267370840580206,-0.09175709022731968,-0.026773052693822703
8475188,-0.09921671294881584,8475188.0,Brayden McNabb,D,54,-0.1604475453731405,-0.12628719140492442,0.07462219820468555
8475218,0.13794858627182496,8475218.0,Mattias Ekholm,D,22,-0.05749848415042879,-0.03676364966701202,0.048344282723452224
8475784,0.02578171539619958,8475784.0,Jeff Skinner,L,22,0.018246075256992646,0.028251610737586273,-0.06827471742843612
8476448,0.025752905954037838,8476448.0,William Karlsson,C,54,-0.07827996744149789,0.04184741992038993,-0.022906314212749773
8476454,-0.012450046793222001,8476454.0,Ryan Nugent-Hopkins,C,22,-0.0752239729553072,0.09747427565861663,0.007857952426933879
8476871,-0.023102064655048535,8476871.0,Tanner Pearson,L,54,0.15515820706032898,0.013205890910543397,0.01570336748778349
8476881,0.10973516599137506,8476881.0,Tomas Hertl,C,54,-0.06745306559685468,0.2679224687329997,-0.15685172046405613
8476967,-0.025370125456965067,8476967.0,Brett Kulak,D,22,-0.08297540372885867,-0.09226518029465018,-0.01767735445182297
8477015,-0.07397905222778264,8477015.0,Connor Brown,R,22,-0.017131294357243365,-0.04081174780876355,0.016899588250983238
8477406,-0.12118274481565008,8477406.0,Mattias Janmark,C,22,-0.06373784464338712,-0.039224904756951375,0.009719878287727229
8477447,0.08636273612174478,8477447.0,Shea Theodore,D,54,-0.07428973817960306,0.17029786736458613,-0.1207355009791197
8477498,-0.005564585186777473,8477498.0,Darnell Nurse,D,22,0.018025006505099028,-0.032438479698512504,0.03644032793587626
8477934,0.46198193778162444,8477934.0,Leon Draisaitl,C,22,-0.008484487766019353,0.22911937888252615,-0.1285637382033068
8477953,-0.10659042421387635,8477953.0,Kasperi Kapanen,R,22,0.012302180217748754,-0.014981705126844465,-0.04469150793808437
8477964,0.10552133376024135,8477964.0,Ivan Barbashev,L,54,-0.043846510238510675,0.0027601149052876948,-0.03364760537672559
8478109,-0.020276482435862855,8478109.0,Victor Olofsson,L,54,-0.13617863238895714,0.18302048903863083,-0.06534708683205938
8478396,0.15852099460283753,8478396.0,Noah Hanifin,D,54,-0.1315200049280946,-0.007889873614052535,-0.053267833588231756
8478402,0.3145805519299456,8478402.0,Connor McDavid,C,22,-0.020821815744453333,0.19825342216776473,-0.14410581085304303
8478403,0.17949841399507646,8478403.0,Jack Eichel,C,54,0.03597456376341234,0.1617676736580565,-0.0907808428977061
8478434,-0.0720646501045763,8478434.0,Keegan Kolesar,R,54,-0.02075319759861566,-0.03217013833638601,-0.005353416378490054
8478462,-0.08959890637331089,8478462.0,Nicolas Roy,C,54,-0.05620028596642154,-0.0013287832883908867,0.0026236371287479614
8478585,-0.01844336568505633,8478585.0,Derek Ryan,C,22,-0.008608541559160698,-0.006192001554704608,0.0032078106570568726
8479353,0.0038435532329835647,8479353.0,Brett Howden,C,54,-0.03516480008598571,-0.059768325197273854,-0.0027847103027326017
8479442,-0.08256503321862996,8479442.0,Troy Stecher,D,22,-0.00939335924089012,-0.007990596852321416,0.021577393629509854
8479465,0.0018988470629301638,8479465.0,Drake Caggiula,L,22,-0.0019961434751438467,0.0,0.0
8479980,-0.1111583362244778,8479980.0,Nicolas Hague,D,54,0.026728786549499256,-0.034150283673047906,0.020738868023994158
8480803,0.2747171097584816,8480803.0,Evan Bouchard,D,22,0.011989116209509881,0.22516067151405586,-0.10111937580695518
8480834,-0.056032320205645185,8480834.0,Ty Emberson,D,22,-0.0014275012916390255,-0.11441286029373629,0.045704268900881286
8481527,-0.0410273826183253,8481527.0,Kaedan Korczak,D,54,-0.08028326493411728,0.022292984009175097,0.016207115580202765
8481604,0.14196223307696523,8481604.0,Pavel Dorofeyev,R,54,-0.1192343691313685,0.2053823089293037,-0.1468778795781579
8481617,0.009738418022086644,8481617.0,Vasily Podkolzin,R,22,-0.07037264816232044,-0.0244533313405667,0.013177513491960995
8481655,-0.04353647419510406,8481655.0,Cole Schwindt,R,54,-0.023381290783077914,-0.004682346249446018,-0.0031723149323285424
8482125,-0.021150295274734485,8482125.0,Alexander Holtz,R,54,-0.033772580528343116,0.014989635355935471,-0.013226251281104925
8471817,-0.09248778923216994,8471817.0,Ryan Reaves,R,10,-0.01718020356984643,-0.0023940965437175324,-0.0006710127549595683
8474564,0.011259851521199666,8474564.0,Steven Stamkos,C,18,0.022279857725719276,0.16750648119248185,-0.16376210671883704
8474568,0.026693418938838993,8474568.0,Luke Schenn,D,18,0.0527778500677601,-0.060309031394556206,0.003713507035228829
8474600,0.07232888286108012,8474600.0,Roman Josi,D,18,0.008308795947531698,-0.014755429081521965,-0.07241170462470696
8474679,0.007246287946299555,8474679.0,Gustav Nyquist,R,18,-0.02529452709342378,0.052681530715825424,-0.09574281196138502
8475158,0.03563329650734522,8475158.0,Ryan O'Reilly,C,18,-0.0012358623067902355,0.09534147556773472,-0.15793500195122864
8475166,-0.0207881247838183,8475166.0,John Tavares,C,10,0.0404647842767451,0.12208636516147577,-0.07682987276053226
8475171,-0.024407526004632578,8475171.0,Oliver Ekman-Larsson,D,10,-0.012170767787316912,-0.024530617075017646,0.0185859447506425
8475690,-0.024076384987967055,8475690.0,Chris Tanev,D,10,-0.11743114521092288,-0.06397151615319735,0.162674995886782
8476539,-0.02433229144222039,8476539.0,Jonathan Marchessault,R,18,0.0009626612703392417,0.11101416433094285,-0.16737833356547477
8476853,0.08896322370549556,8476853.0,Morgan Rielly,D,10,0.014102475442490402,0.04233344781743731,-0.06075559348866913
8476869,-0.017833841082937195,8476869.0,Brady Skjei,D,18,0.0728326443375647,-0.09473919400825163,0.10490765326104064
8476873,0.10095633426193386,8476873.0,Mark Jankowski,L,18,-0.133312103135394,-0.03779515421573839,-0.03507791259795434
8476887,0.12729807684702663,8476887.0,Filip Forsberg,L,18,0.10738476280015354,0.14841069548298422,-0.18655324024977998
8476925,-0.09693790410900048,8476925.0,Colton Sissons,C,18,-0.08871392035256553,-0.08020657562642616,0.08520805510077553
8477939,0.09102268121972411,8477939.0,William Nylander,R,10,0.0696498218516346,0.14367547689471066,-0.12003617783663662
8478438,0.12414755124383582,8478438.0,Thomas Novak,C,18,0.0072951081726735974,0.03903262938972009,-0.039644229296291106
8478483,0.19172131113757382,8478483.0,Mitch Marner,R,10,-0.04143004184905926,0.15443066034553016,0.009926377123721986
8478851,-0.014840824808618758,8478851.0,Alexandre Carrier,D,18,0.026800882676137873,-0.08801198536596999,0.15969919043733077
8478904,-0.07173165388572827,8478904.0,Steven Lorentz,C,10,-0.096453980008132,-0.026525797750347226,0.01775564212572798
8479026,-0.08582850024943665,8479026.0,Philippe Myers,D,10,-0.004583804674478369,-0.017368816915592583,0.06510698242830944
8479318,0.20134740202754092,8479318.0,Auston Matthews,C,10,0.018454725084929062,0.09301845292906759,-0.03264312173157581
8479982,0.021600740452828116,8479982.0,Conor Timmins,D,10,-0.02912923340187648,-0.057036608055399056,0.03097182989707582
8480980,-0.13590862613403168,8480980.0,Connor Dewar,C,10,0.02452801847246645,-0.07635719910127606,0.0704122626395573
8480995,0.02408059311560302,8480995.0,Pontus Holmberg,R,10,-0.09716691425259905,-0.005100412491357639,0.0348300599540897
8481122,-0.12094634730969046,8481122.0,Simon Benoit,D,10,0.07298596006755233,-0.04770757806659974,0.13816725675043381
8481582,-0.02094656631134634,8481582.0,Nicholas Robertson,L,10,-0.030154812362080563,-0.01882830808563632,-0.029023690448259386
8482062,-0.06182380954007765,8482062.0,Cole Smith,R,18,-0.07654473821316642,-0.07786163602116862,0.07494552916476137
8482146,0.06952361611097974,8482146.0,Luke Evangelista,R,18,-0.11540093638382831,0.05316326617536994,-0.0804023353057058
8482482,-0.03787309704155289,8482482.0,Adam Wilsby,D,18,-0.07641183028223214,-0.0028241816586667325,-0.059792913918000325
8482720,0.04434072365805289,8482720.0,Matthew Knies,L,10,-0.10716471964846352,0.05440976732089058,0.02850958022164137
8482742,0.008014759988064168,8482742.0,Zachary L'Heureux,L,18,-0.05039185037095218,-0.018594958947175326,-0.007303943188233225
8482768,-0.00795788389738053,8482768.0,Fedor Svechkov,C,18,0.017282435251495327,0.006169662571855,-0.037825719944652225
8483489,-0.058545910146920115,8483489.0,Fraser Minten,C,10,0.03358188805969148,-0.016239708771713067,0.06670498676913289
8483565,-0.01704694509263283,8483565.0,Nick Blankenburg,D,18,-0.005392472173104386,-0.05327744671590521,0.0538029128331898
8483733,-0.07147906762301867,8483733.0,Nikita Grebenkin,R,10,-0.02582969411072313,0.0001390192452695015,-0.0001335603031102127
8473419,0.15074282026840413,8473419.0,Brad Marchand,L,6,0.15535894695286123,0.12596457235666034,-0.1604899925926875
8473422,-0.08449858288815257,8473422.0,Nick Foligno,L,16,0.01601235928020004,-0.0622773433133058,0.009404700514644707
8474034,-0.045232477133690746,8474034.0,Patrick Maroon,L,16,0.10778205105400421,0.0007824421909882027,-0.021787527790890108
8474166,-0.013745614772857592,8474166.0,Alec Martinez,D,16,0.11768508733660232,-0.015266534752671791,0.023369299269014043
8474673,-0.07981030852243702,8474673.0,TJ Brodie,D,16,0.02262309640216539,-0.01722768373433123,0.004050069913606647
8475225,-0.04637989358115669,8475225.0,Craig Smith,C,16,0.09496012672189742,0.01682161025450543,-0.002094061746587854
8475745,0.057024907210941646,8475745.0,Charlie Coyle,C,6,0.035083474277053724,0.016807469861081992,0.05097261204119645
8475791,0.09240282990455166,8475791.0,Taylor Hall,L,16,0.055432562090714975,0.056704566965008016,-0.01984280607204418
8476473,-0.07341387277750423,8476473.0,Connor Murphy,D,16,-0.0235167165910183,-0.12270148307774953,0.04292551011353112
8476882,-0.05881849584873928,8476882.0,Teuvo Teravainen,C,16,-0.053119759110523704,-0.022344926984126337,-0.05517361658855202
8477450,-0.10906949979273414,8477450.0,Jason Dickinson,C,16,-0.055905113177946573,-0.07705816562306508,-0.012273144878815286
8477479,-0.11523517827806228,8477479.0,Tyler Bertuzzi,L,16,0.11948142266114262,0.025651822360582978,-0.11456666475585511
8477496,0.0038025752424012565,8477496.0,Elias Lindholm,C,6,-0.029088236391917887,0.04635939520881538,0.05029914444481257
8477507,-0.09203064174736851,8477507.0,Nikita Zadorov,D,6,0.010927777473021148,-0.1389310379148055,0.14617038652028388
8477851,-0.04991133879574278,8477851.0,Jordan Oesterle,D,6,-0.02281464132213853,-0.014202930055899,0.011903696908927903
8477956,0.16071347557988105,8477956.0,David Pastrnak,R,6,0.04103398010402064,0.1510134040039724,-0.10675757361914597
8477987,0.08593095294452034,8477987.0,Ryan Donato,C,16,0.06270362437504369,0.04953447281205991,-0.08096097630014942
8478401,0.057959105202810945,8478401.0,Pavel Zacha,C,6,0.05919195254269538,-0.0036698254612855916,0.02491245408261056
8478443,-0.09373035116939693,8478443.0,Brandon Carlo,D,6,0.038940971109327205,-0.0967635175171764,0.1670062199777344
8479325,0.11845637733541008,8479325.0,Charlie McAvoy,D,6,0.026719418919836393,0.0044139448577926775,-0.06645043903934733
8479365,-0.018113976310074397,8479365.0,Trent Frederic,C,6,0.05386545583005318,-0.007913052750878481,-0.018071823031707568
8479369,-0.05927045435771229,8479369.0,Andrew Peeke,D,6,-0.043027507336339414,-0.08489690887239104,0.0770734937857884
8479638,-0.0624181096408724,8479638.0,Justin Brazeau,R,6,0.021500311589986883,0.05658419005625019,0.009593077219897229
8479987,0.09947789089615108,8479987.0,Morgan Geekie,C,6,-0.017637979753953405,0.11048983272344493,-0.00027297798320220497
8480355,-0.14568919032628935,8480355.0,Mark Kastelic,C,6,0.025275402803255863,-0.032417639170847855,0.025366328192511178
8480798,-0.08831226054252146,8480798.0,Philipp Kurashev,C,16,-0.018234497859999664,-0.026793698658846135,-0.018437242051634387
8481043,-0.12810180985422445,8481043.0,Cole Koepke,L,6,-0.020864940874011487,-0.026421732874816455,0.030423900645226917
8481556,-0.14505031596802118,8481556.0,John Beecher,C,6,0.003124643539086088,-0.022692339524578383,0.0771909592644792
8481568,-0.12293391562265657,8481568.0,Alex Vlasic,D,16,0.08609613361987024,-0.15265552419240974,-0.007504034461944772
8481624,-0.07626204005325986,8481624.0,Ilya Mikheyev,R,16,-0.05413598018350719,-0.11918799288326211,-0.09210819361009302
8482117,-0.131274399362807,8482117.0,Lukas Reichel,L,16,0.0657848114634303,-0.004645729466091178,-0.03603106586453467
8482176,-0.02180379773987601,8482176.0,Wyatt Kaiser,D,16,0.020245610734340978,-0.033874969512041476,-0.030420131225448458
8482511,0.0041856575390292455,8482511.0,Mason Lohrei,D,6,0.07100917510618891,0.13493057688636217,-0.06913453407592754
8482700,-0.11702238816426999,8482700.0,Nolan Allan,D,16,0.0010576592019553215,-0.009443334001543796,-0.03151943849733971
8483397,-0.03089089676704705,8483397.0,Marc McLaughlin,C,6,-0.005377569501743588,-0.0007514131036338907,-0.002586348762544624
8484144,0.010522269263525185,8484144.0,Connor Bedard,C,16,0.15156552202161408,0.04260391405892024,-0.1255043295105054
8473986,0.016019623193466843,8473986.0,Alex Killorn,L,24,-0.08405216535924952,-0.0979612929097325,0.055228838413948544
8475208,-0.16363100600753216,8475208.0,Brian Dumoulin,D,24,0.00442454284090846,-0.08390293879208514,0.07864197054668343
8475462,-0.00808995021584626,8475462.0,Radko Gudas,D,24,-0.00935321697118253,-0.09911824785948656,0.08149818738248898
8475764,0.03210236264673953,8475764.0,Cam Fowler,D,24,-0.0967288968804999,0.04135195466783385,-0.031369125697589345
8476458,0.040045712688112085,8476458.0,Ryan Strome,C,24,0.03603180289328169,0.1415735290887768,-0.07734319602401078
8477527,-0.14100682696885974,8477527.0,Ross Johnston,L,24,-0.081890918371683,0.00040130403226466864,-0.004252594254577548
8478366,0.04793961988614597,8478366.0,Frank Vatrano,R,24,0.1828804966826179,0.1212975569768249,-0.055775869311872985
8478424,-0.13639627135019664,8478424.0,Jansen Harkins,C,24,-0.0356503901508265,-0.026570346324936118,0.006994437349211814
8478873,0.17570743525735882,8478873.0,Troy Terry,R,24,0.10787997958542155,0.19815083109149773,-0.11785785801247256
8480806,-0.19131535886920575,8480806.0,Isac Lundestrom,C,24,-0.026221857651066882,-0.1373739733003229,0.14626244354940163
8481517,-0.10806627980786028,8481517.0,Brett Leason,R,24,-0.01993069782574894,-0.07256933636672676,-0.0118461444203624
8481533,0.06343788311869995,8481533.0,Trevor Zegras,C,24,0.09339844222808001,0.10617990032763208,-0.07522212512439871
8481563,-0.15378343392640834,8481563.0,Drew Helleson,D,24,0.1219939416973086,-0.04963727954044212,0.07537650614954866
8481605,0.0841259685374761,8481605.0,Jackson LaCombe,D,24,-0.0452426351812791,0.07080693936023671,-0.08433326301642766
8482118,-0.027444503632563337,8482118.0,Sam Colangelo,R,24,0.04844237003432029,0.03233437740268538,-0.018108168881842725
8482745,0.10175714071424591,8482745.0,Mason McTavish,C,24,0.1388207965777447,0.1459510836130792,-0.08907282513774571
8482803,0.1514041716278071,8482803.0,Olen Zellweger,D,24,0.0816764054342489,0.02363590633537278,-0.05394018498725975
8483445,0.08671387154761825,8483445.0,Cutter Gauthier,L,24,0.12427502335048539,-0.05509120602933318,-0.09152112577243116
8471685,-0.02565269461385009,8471685.0,Anze Kopitar,C,26,-0.006357752391546222,0.018634232669908504,0.020629232771233554
8473994,0.10413842558829343,8473994.0,Jamie Benn,L,25,0.122182797123044,0.05514597986844512,-0.06436353592093186
8474149,-0.01520019919852245,8474149.0,Evgenii Dadonov,L,25,0.04657667412631021,-0.007312365906816613,-0.045128485442063236
8475168,0.17355966489655622,8475168.0,Matt Duchene,C,25,0.08279538160937877,0.14908295966512544,-0.10512063251443307
8476278,-0.05943292793150537,8476278.0,Colin Blackwell,C,25,-0.03196277521352012,-0.0783593221721829,0.030882946230206102
8476441,-0.11260978616305282,8476441.0,Joel Edmundson,D,26,0.023568746341284124,-0.08498220408090894,0.08708376047522252
8476479,0.09654839719233242,8476479.0,Phillip Danault,C,26,-0.024877359369478363,-0.017542540181369557,-0.024043084291731555
8476856,0.0622902585259431,8476856.0,Mathew Dumba,D,25,0.06151394296621578,-0.0054397803049616306,0.005675844587958783
8476902,0.02781099676571489,8476902.0,Esa Lindell,D,25,-0.06438978015152191,-0.12163833154732122,0.05898478394561354
8477335,-0.037580626423366875,8477335.0,Kyle Burroughs,D,26,0.0020459821371052287,-0.0009735603968839565,-0.0021410399112637775
8477942,0.0532257465531009,8477942.0,Kevin Fiala,L,26,-0.04857486618152378,0.055768036993552,-0.1270195616881187
8477960,-0.011165398416159381,8477960.0,Adrian Kempe,R,26,0.024927331011081477,0.024914322691699155,-0.03515290846088765
8477998,0.033795499727569726,8477998.0,Warren Foegele,L,26,-0.1255947234061532,0.0068310947846093855,-0.06392395579500565
8478449,0.08931341394345198,8478449.0,Roope Hintz,C,25,0.018758726882656864,0.21956197103333233,-0.10559696204781487
8478882,-0.06853006167500288,8478882.0,Vladislav Gavrikov,D,26,-0.1286436463387741,-0.137898819167223,0.10507665213808849
8478975,-0.047057739221136465,8478975.0,Mason Marchment,L,25,0.0533010936006064,0.07464228901231347,-0.047511520556180284
8479351,-0.0797308583222228,8479351.0,Sam Steel,C,25,-0.08134608827564246,-0.05279142413630672,0.04227233589132033
8479421,0.003388262481685875,8479421.0,Jacob Moverare,D,26,-0.06521679384999897,-0.000669346720610849,0.002980381032522209
8479661,-0.0492778647646226,8479661.0,Tanner Jeannot,L,26,-0.02874437255765323,-0.02187772172278528,0.05298167413603803
8479675,0.02401803720700069,8479675.0,Trevor Moore,L,26,-0.01288338653737936,0.03099733024138795,-0.006792118226600596
8479998,-0.09913143407662564,8479998.0,Mikey Anderson,D,26,-0.13347584315004882,-0.11390906386335167,0.07762198120521203
8480027,0.2080983747595761,8480027.0,Jason Robertson,L,25,-0.03596398991868984,0.307592512688882,-0.17126418168583699
8480036,0.164950268164853,8480036.0,Miro Heiskanen,D,25,-0.08139189881797385,0.13853572353197222,-0.12835648546792333
8480840,-0.16595868206300196,8480840.0,Oskar Bäck,C,25,-0.15137708675026132,-0.07774955424431011,0.019720663425351833
8480878,0.006578595493315998,8480878.0,Nils Lundkvist,D,25,0.035643670063630804,-0.005338799288305104,-0.007364097611298954
8480950,-0.06451339649521516,8480950.0,Ilya Lyubushkin,D,25,-0.007206168642330836,-0.09043148878734814,0.06183169122785216
8481532,0.011758273553054439,8481532.0,Alex Turcotte,C,26,-0.09903601790304391,-0.0077821506592117735,-0.010870301975025322
8481581,0.17536503464627512,8481581.0,Thomas Harley,D,25,0.04077967359212775,0.11675139854328274,-0.09291296034847724
8481606,0.048665036169602834,8481606.0,Jordan Spence,D,26,-0.12627314990334768,0.048365395870916685,-0.015531415743970687
8482124,0.05698291372247489,8482124.0,Quinton Byfield,R,26,-0.10372348591595815,-0.002027974277220551,-0.1116393334945823
8482145,-0.06124479735151959,8482145.0,Mavrik Bourque,C,25,-0.14307331828909858,-0.029942502290951356,-0.012954990274890952
8482155,0.022353194480925757,8482155.0,Alex Laferriere,R,26,-0.0667571660068167,-0.016573867901561165,-0.010128004084013362
8482702,0.14259664603109265,8482702.0,Logan Stankoven,C,25,0.05791881873305753,0.06487594054247986,-0.06478981572370819
8482726,-0.10906759626355435,8482726.0,Samuel Helenius,C,26,-0.03696919927677088,-0.0019071548162525108,-0.004762242684885746
8482730,0.03819275463600399,8482730.0,Brandt Clarke,D,26,-0.08043936187938133,0.030505648711296057,-0.07838862734410412
8482740,0.1784980339041985,8482740.0,Wyatt Johnston,C,25,0.14236374161883075,0.2527362334181005,-0.17389078959604892
8475722,0.007250378903397898,8475722.0,Jason Zucker,L,7,0.006983334401928264,0.13932206725548807,-0.12670668577561295
8475799,-0.11421784154263581,8475799.0,Nino Niederreiter,R,52,-0.022681828201084844,0.07170447039386468,-0.04260875178299684
8476331,0.08689432915007131,8476331.0,Dylan DeMelo,D,52,-0.1437426398263448,-0.11633697331976625,0.04102935178081206
8476392,-0.03684009550485448,8476392.0,Adam Lowry,C,52,-0.08407514493109557,-0.09329244349318844,0.04333232474207463
8476460,0.0964092913426031,8476460.0,Mark Scheifele,C,52,0.069032456186076,0.1720687731212432,-0.12026671021448221
8476480,0.025357956283707548,8476480.0,Vladislav Namestnikov,C,52,-0.07009141960037658,0.023887364598869355,-0.004649386657403758
8477365,-0.09271418926135018,8477365.0,Connor Clifton,D,7,-0.016903569839810628,-0.05649541925489145,0.0897759083537185
8477504,0.18306710949917304,8477504.0,Josh Morrissey,D,52,-0.07502496202785114,0.16297130862842096,-0.1463934420337666
8477938,-0.09311204885327412,8477938.0,Haydn Fleury,D,52,0.09993982156226948,-0.04673579634387545,-0.010424352889517973
8477949,-0.058491930835740745,8477949.0,Alex Tuch,R,7,0.0035424695149318276,0.08359721794044148,0.04952043657854304
8477979,-0.038696331002541606,8477979.0,Nicolas Aube-Kubel,R,7,-0.008538549713482467,-0.0018287193915751592,-7.791756626588108e-05
8478398,0.06387734363057468,8478398.0,Kyle Connor,L,52,0.03557321303225035,0.17509060230943843,-0.11884090049692579
8478502,-0.029484004508752115,8478502.0,Dennis Gilbert,D,7,0.015006559489023918,-0.005998101325632356,0.0031951735080325665
8478891,-0.08868162636240687,8478891.0,Mason Appleton,C,52,0.032133754355194936,-0.03371712086733156,0.002048901707168182
8479359,-0.13563687044010558,8479359.0,Beck Malenstyn,L,7,-0.058617823882025355,-0.06596871008632514,0.04854789993610853
8479378,-0.10073502502727118,8479378.0,Logan Stanley,D,52,-0.045133327989801006,-0.04748547527164674,0.020364830479004305
8479420,0.039917821156324564,8479420.0,Tage Thompson,C,7,0.08163556972093956,0.09659064408075689,-0.16378892709307122
8480014,0.06452183195585215,8480014.0,Gabriel Vilardi,C,52,0.04196167283675171,0.16807741589648972,-0.12335736315673226
8480035,-0.08680470368345802,8480035.0,Henri Jokiharju,D,7,-0.038990747643935814,-0.027592277988021205,0.032143213797582754
8480113,-0.04186396030666155,8480113.0,Alex Iafallo,L,52,-0.17600623702575321,0.015348566781993339,-0.011641816944625613
8480145,-0.10783475434813508,8480145.0,Neal Pionk,D,52,-0.05974890989234726,0.03286267971186871,0.007629097876428129
8480196,-0.021147704773323638,8480196.0,Jacob Bryson,D,7,0.040667099400963025,-0.017120258704832168,0.05913424856531664
8480289,-0.016250961740808766,8480289.0,Morgan Barron,C,52,-0.07696596743730756,-0.030052452209218934,-0.013327388961368666
8480802,0.09045248470939296,8480802.0,Ryan McLeod,C,7,0.043332261167426105,-0.05809000856468046,0.10242444630137544
8480845,-0.06982957021949877,8480845.0,Rasmus Kupari,C,52,-0.011169949611961454,-0.02743507921272961,0.050939418269882505
8481522,-0.13509570421484082,8481522.0,Peyton Krebs,C,7,-0.05265757185219082,-0.050885420291615316,0.02014023882104544
8481524,0.0148673314037577,8481524.0,Bowen Byram,D,7,0.06016090002820418,-0.05040188639668598,-0.02383093952474519
8481528,0.05756809837284329,8481528.0,Dylan Cozens,C,7,0.12873204537715652,0.11362488316680235,-0.09050659945314414
8481572,-0.013396206144204276,8481572.0,Ville Heinola,D,52,0.010467974274925563,0.03821002720305204,-4.679960315158864e-05
